tag,classification_id,name,category_id,admin_id,client_id,user_id,manufacturer_id,model_id,supplier_id,status_id,location_id,purchase_date,WARRANTY_MONTHS,SERIAL,NOTES,CUSTOMFIELDS,QRVALUE
tik-411,2,Printer Brother Label PT-E850TKW / BMN,5,1,1,3,33,Printer Brother Label PT-E850TKW / BMN,1,2,1,2021-12-24,12,tik-411,,,
tik-412,2,PRINTER EPSON ECOTANK L14150 A3 WI-FI DUPLEX ALL IN ONE INK TANK PRINTER,5,1,1,3,9,PRINTER EPSON ECOTANK L14150 A3 WI-FI DUPLEX ALL IN ONE INK TANK PRINTER,1,2,1,2022-11-22,12,tik-412,,,
tik-413,2,Printer HP OfficeJet Pro 8020,5,1,1,3,4,Printer HP OfficeJet Pro 8020,1,2,1,2022-12-22,12,tik-413,,,
tik-414,2,Printer HP OfficeJet Pro 8020,5,1,1,3,4,Printer HP OfficeJet Pro 8020,1,2,1,2022-12-22,12,tik-414,,,
tik-415,2,Printer Epson EcoTank L3251 A4 Wi-Fi All-in-One Ink Tank Printer,5,1,1,3,9,Printer Epson EcoTank L3251 A4 Wi-Fi All-in-One Ink Tank Printer,1,2,1,2022-12-22,12,tik-415,,,
tik-416,2,Printer Epson EcoTank L3251 A4 Wi-Fi All-in-One Ink Tank Printer,5,1,1,3,9,Printer Epson EcoTank L3251 A4 Wi-Fi All-in-One Ink Tank Printer,1,2,1,2022-12-22,12,tik-416,,,
tik-417,2,Printer Epson EcoTank L3251 A4 Wi-Fi All-in-One Ink Tank Printer,5,1,1,3,9,Printer Epson EcoTank L3251 A4 Wi-Fi All-in-One Ink Tank Printer,1,2,1,2022-12-22,12,tik-417,,,
tik-418,2,Printer LaserJet Pro MFP M428fdw,5,1,1,3,4,Printer LaserJet Pro MFP M428fdw,1,2,1,2022-12-22,12,tik-418,,,
tik-419,2,"UPS ,Type Back-UPS 1200VA, 230V,AVR,Universal Sockets",26,1,1,3,35,"UPS ,Type Back-UPS 1200VA, 230V,AVR,Universal Sockets",1,2,1,2022-12-22,12,tik-419,,,
tik-420,2,"Printer untuk Operator Printer Type HP 2770 Series, Deskjet Printer / Hotel DBSH",5,1,1,3,4,"Printer untuk Operator Printer Type HP 2770 Series, Deskjet Printer / Hotel DBSH",1,2,1,2022-12-31,12,tik-420,,,
tik-421,2,EcoTank L3211 A4 All-in-One Ink Tank Printer,5,1,1,3,9,EcoTank L3211 A4 All-in-One Ink Tank Printer,1,2,1,2023-02-13,12,tik-421,,,
tik-422,2,PRINTER EPSON L-310/ HIBAH STED,5,1,1,3,9,PRINTER EPSON L-310/ HIBAH STED,1,2,1,2023-12-29,12,tik-422,,,
tik-423,2,PRINTER HP OFFICEJET 7730 WIDE FORMAT / HIBAH STED,5,1,1,3,4,PRINTER HP OFFICEJET 7730 WIDE FORMAT / HIBAH STED,1,2,1,2023-12-29,12,tik-423,,,
tik-424,2,ADVAN HARVARD 01 POS MACHINE ANDROID,25,1,1,3,31,ADVAN HARVARD 01 POS MACHINE ANDROID,1,2,1,2024-12-05,12,tik-424,,,
tik-425,2,ADVAN HARVARD 01 POS MACHINE ANDROID,25,1,1,3,31,ADVAN HARVARD 01 POS MACHINE ANDROID,1,2,1,2024-12-05,12,tik-425,,,
tik-426,2,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,27,1,1,3,36,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,1,2,1,2017-12-21,12,tik-426,,,
tik-427,2,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,27,1,1,3,36,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,1,2,1,2017-12-21,12,tik-427,,,
tik-428,2,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,27,1,1,3,36,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,1,2,1,2017-12-21,12,tik-428,,,
tik-429,2,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,27,1,1,3,36,Barcode Scanner Scanlogic CS-1000 Soft Cek in Coun,1,2,1,2017-12-21,12,tik-429,,,
tik-430,2,"Brother Scanner ADS-2400N, Warna Hitam",27,1,1,3,33,"Brother Scanner ADS-2400N, Warna Hitam",1,2,1,2019-07-02,12,tik-430,,,
tik-431,2,BARCODE SCAN LOGIS CS-1000,27,1,1,3,33,BARCODE SCAN LOGIS CS-1000,1,2,1,2020-12-17,12,tik-431,,,
tik-432,2,SCANNER MERK BROTHER ADS3000,27,1,1,3,33,SCANNER MERK BROTHER ADS3000,1,2,1,2020-12-17,12,tik-432,,,
tik-433,2,Scanner Merk Brother ADS 3000N/ ADAK,27,1,1,3,33,Scanner Merk Brother ADS 3000N/ ADAK,1,2,1,2021-12-24,12,tik-433,,,
tik-434,2,KEYBOARD & MOUSE WIRELESS MK545 LOGITECH / HIBAH STED,28,1,1,3,32,KEYBOARD & MOUSE WIRELESS MK545 LOGITECH / HIBAH STED,1,2,1,2023-12-29,12,tik-434,,,
tik-435,2,HARD DISK EXTERNAL MERK SEAGATE EXPANSION 4 TB,28,1,1,3,37,HARD DISK EXTERNAL MERK SEAGATE EXPANSION 4 TB,1,2,1,2020-12-17,12,tik-435,,,
tik-436,2,HARD DISK EXTERNAL MERK SEAGATE EXPANSION 4 TB,28,1,1,3,37,HARD DISK EXTERNAL MERK SEAGATE EXPANSION 4 TB,1,2,1,2020-12-17,12,tik-436,,,
tik-437,2,HARDISK EXTERNAL MERK SEAGATE ONE TOUCH 2TB,28,1,1,3,37,HARDISK EXTERNAL MERK SEAGATE ONE TOUCH 2TB,1,2,1,2023-12-08,12,tik-437,,,
tik-438,2,HARDISK EXTERNAL MERK TOSHIBA 2TB,28,1,1,3,16,HARDISK EXTERNAL MERK TOSHIBA 2TB,1,2,1,2023-12-18,12,tik-438,,,
tik-439,2,SERVER LAB KOMPUTER / DISPAR,4,1,1,3,5,SERVER LAB KOMPUTER / DISPAR,1,2,1,2019-10-31,12,tik-439,,,
tik-440,2,SERVER THINKSYSTEM SR550 2XINTEL XEON SILVER 4208,4,1,1,3,5,SERVER THINKSYSTEM SR550 2XINTEL XEON SILVER 4208,1,2,1,2020-12-17,12,tik-440,,,
tik-441,2,SERVER THINKSYSTEM SR550 2X INTEL XEON SILVER 4208,4,1,1,3,5,SERVER THINKSYSTEM SR550 2X INTEL XEON SILVER 4208,1,2,1,2020-12-17,12,tik-441,,,
tik-442,2,Server HPE DL380 Gen10 (2xIntel Xeon Silver 4116),4,1,1,3,4,Server HPE DL380 Gen10 (2xIntel Xeon Silver 4116),1,2,1,2018-12-21,12,tik-442,,,
tik-443,2,Server Penyimpanan CCTV/ Redundant Automation Storage,4,1,1,3,38,Server Penyimpanan CCTV/ Redundant Automation Storage,1,2,1,2023-12-27,12,tik-443,,,
tik-444,2,SERVER MIRROR/ LENOVO THINKSERVER RD350,4,1,1,3,5,SERVER MIRROR/ LENOVO THINKSERVER RD350,1,2,1,2023-12-27,12,tik-444,,,
tik-445,2,SERVER MIRROR / MERK HPE TYPE PROLIANT DL380 GEN10,4,1,1,3,4,SERVER MIRROR / MERK HPE TYPE PROLIANT DL380 GEN10,1,2,1,2023-12-27,12,tik-445,,,
tik-446,2,MODEM ORBIT STAR 2 / HIBAH STED,29,1,1,3,31,MODEM ORBIT STAR 2 / HIBAH STED,1,2,1,2023-12-29,12,tik-446,,,
tik-447,2,Linksys 18-Port Business Gigabit Samart Switch,7,1,1,3,39,Linksys 18-Port Business Gigabit Samart Switch,1,2,1,2016-12-22,12,tik-447,,,
tik-448,2,Linksys 18-Port Business Gigabit Samart Switch,7,1,1,3,39,Linksys 18-Port Business Gigabit Samart Switch,1,2,1,2016-12-22,12,tik-448,,,
tik-449,2,Switch 24 Port POE/ Lab. Komputer Zona B,7,1,1,3,40,Switch 24 Port POE/ Lab. Komputer Zona B,1,2,1,2021-12-24,12,tik-449,,,
tik-450,2,Switch 16 Port POE/ Lab. Komputer Zona B,7,1,1,3,40,Switch 16 Port POE/ Lab. Komputer Zona B,1,2,1,2021-12-24,12,tik-450,,,
tik-451,2,Switch 16 Port POE/ Lab. Komputer Zona B,7,1,1,3,40,Switch 16 Port POE/ Lab. Komputer Zona B,1,2,1,2021-12-24,12,tik-451,,,
tik-452,2,Switch 16 Port POE/ Lab. Komputer Zona B,7,1,1,3,40,Switch 16 Port POE/ Lab. Komputer Zona B,1,2,1,2021-12-24,12,tik-452,,,
tik-453,2,Switch 16 Port POE/ Lab. Komputer Zona B,7,1,1,3,40,Switch 16 Port POE/ Lab. Komputer Zona B,1,2,1,2021-12-24,12,tik-453,,,
tik-454,2,Switch 16 Port POE/ Lab. Komputer Zona B,7,1,1,3,40,Switch 16 Port POE/ Lab. Komputer Zona B,1,2,1,2021-12-24,12,tik-454,,,
